"virus","animal","cors","corsCI1","corsCI2","pval","commonName"
"Canine coronavirus HeB-G1","Canis.lupus",0.329984589611537,0.137592308916317,0.498382149983982,0.00109195047942062,"Dog"
"Canine coronavirus SD-F3","Canis.lupus",0.364578387244254,0.175964974438241,0.527371101792526,0.000280923881452427,"Dog"
"Canine kobuvirus JX-MO1","Canis.lupus",0.453333913764581,0.277109358316471,0.600052367783506,3.96274998838053e-06,"Dog"
"Canine kobuvirus SMCD-59","Canis.lupus",0.452457403219845,0.276091034576633,0.599346249860986,4.15848337864263e-06,"Dog"
"Canine parvovirus","Canis.lupus",0.574817594815784,0.422184906439063,0.695756846371729,1.11720775324368e-09,"Dog"
"Civet astrovirus","Canis.lupus",-0.057871875480449,-0.256424036354879,0.145366639969345,0.577482854142585,"Dog"
"Civet kobuvirus","Canis.lupus",0.177916627602597,-0.0245050785514621,0.366324041005261,0.0845363075809282,"Dog"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Canis.lupus",0.266551927270327,0.0686995770777274,0.4442301456105,0.00902636658491997,"Dog"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Canis.lupus",0.24660615232144,0.0474200025422533,0.426929993168689,0.0159905047495171,"Dog"
"European hedgehog papillomavirus","Canis.lupus",0.0348418935446968,-0.167879989917418,0.234736547322774,0.737472028754971,"Dog"
"Hedgehog bocavirus","Canis.lupus",0.25788431614384,0.059430180030444,0.436728457140532,0.0116324723646818,"Dog"
"Hedgehog chapparvovirus 6","Canis.lupus",0.157484166654211,-0.0455031008141656,0.347982274246323,0.127465379622741,"Dog"
"Hedgehog dicipivirus 2","Canis.lupus",0.11680924137812,-0.0867766690758232,0.311029954208904,0.259612379789545,"Dog"
"Lucheng Rn rat coronavirus","Canis.lupus",-0.036607364257777,-0.236406176031421,0.166161575583649,0.724688970600986,"Dog"
"Lupine bocavirus isolate South Douro","Canis.lupus",0.419138533736382,0.237672804171093,0.572333950292398,2.36251408203961e-05,"Dog"
"Marmot kobuvirus","Canis.lupus",0.397642925006052,0.213185024708041,0.554728774631247,6.59947699212521e-05,"Dog"
"Myocastor coypus polyomavirus 1","Canis.lupus",0.291315129760182,0.0953716326585955,0.465525932486726,0.00418064758183915,"Dog"
"Raccoon dog amdovirus","Canis.lupus",0.478149394005534,0.306105013156869,0.619949330359085,9.56086287265131e-07,"Dog"
"Rodent papillomavirus","Canis.lupus",0.122723920717037,-0.0808180516026501,0.316440052311455,0.236090815429194,"Dog"
"Skunk adenovirus PB1","Canis.lupus",0.300253195371493,0.105068283645422,0.47316323436894,0.00311357907715115,"Dog"
"SARS-CoV-2","Canis.lupus",-0.26842400245805,-0.445847133728782,-0.0707061250681039,0.00853614717460912,"Dog"
"Human adenovirus type 1","Buteo.buteo",NA,NA,NA,NA,"Common buzzard"
"Human astrovirus","Buteo.buteo",NA,NA,NA,NA,"Common buzzard"
"Human herpesvirus 1","Buteo.buteo",0.652239604505373,0.518909498832112,0.754588663292583,8.05511719896358e-13,"Common buzzard"
"Human herpesvirus 4","Buteo.buteo",-0.0198818268486727,-0.220541115751574,0.182392032570644,0.848339445120968,"Common buzzard"
"Human orthopneumovirus B","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Human papillomavirus 1","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Human papillomavirus type 41","Buteo.buteo",-0.0270983839723059,-0.22739945086756,0.175402582110123,0.794344131473632,"Common buzzard"
"Influenza A virus H3N2","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Influenza A virus H5N1","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Influenza A virus H7N9, segment 1","Buteo.buteo",-0.0184029464198652,-0.21913319133918,0.183821852775435,0.859500404495419,"Common buzzard"
"Influenza A virus H7N9, segment 2","Buteo.buteo",-0.0148509208569589,-0.21574817184004,0.187252551284778,0.886416142832905,"Common buzzard"
"Influenza A virus H7N9, segment 3","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Influenza A virus H7N9, segment 5","Buteo.buteo",-0.0150995630905606,-0.215985280905959,0.187012562333278,0.88452746894188,"Common buzzard"
"Influenza A virus H9N2 (HA)","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Influenza A virus H9N2 segment 5","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Parvovirus NIH-CQV","Buteo.buteo",-0.030350017000032,-0.230483196295091,0.172246593436291,0.770312190521492,"Common buzzard"
"Bamboo rat circovirus","Buteo.buteo",-0.0236589734531673,-0.224133245427077,0.178736301641695,0.819974120237661,"Common buzzard"
"Bamboo rat coronavirus","Buteo.buteo",-0.0565572842723251,-0.255191433936074,0.146657430133329,0.586172675921063,"Common buzzard"
"Betacoronavirus HKU24","Buteo.buteo",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Common buzzard"
"Cadicivirus B","Buteo.buteo",-0.0322454243928244,-0.232278887788525,0.170405017184716,0.756401601077576,"Common buzzard"
"Canine coronavirus HeB-G1","Buteo.buteo",-0.0412934758189412,-0.24083217805803,0.161594385791486,0.691131173453227,"Common buzzard"
"Canine coronavirus SD-F3","Buteo.buteo",-0.029834693092573,-0.229994747386665,0.172747036978544,0.774107016421163,"Common buzzard"
"Canine kobuvirus JX-MO1","Buteo.buteo",0.180676538512115,-0.0216550159198686,0.368790378129163,0.079747175290551,"Common buzzard"
"Canine kobuvirus SMCD-59","Buteo.buteo",0.166291611315105,-0.0364738119300999,0.355906445040735,0.107269374760795,"Common buzzard"
"Canine parvovirus","Buteo.buteo",0.153563374110942,-0.0495120106822909,0.344445909354771,0.137341502939336,"Common buzzard"
"Civet astrovirus","Buteo.buteo",-0.0203348828380463,-0.220972267062488,0.181953834957644,0.844926148762897,"Common buzzard"
"Civet kobuvirus","Buteo.buteo",0.332310570096316,0.140154385366315,0.500343158077587,0.00100147288796848,"Common buzzard"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Buteo.buteo",-0.0192576340815926,-0.219946973438699,0.182995622791727,0.853046649298822,"Common buzzard"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Buteo.buteo",-0.0220902378989128,-0.222642012727363,0.180255289289055,0.831728986351891,"Common buzzard"
"European hedgehog papillomavirus","Buteo.buteo",0.250357692969263,0.0514086561559617,0.430194036823022,0.0144056823240569,"Common buzzard"
"Hedgehog bocavirus","Buteo.buteo",-0.0637869200948239,-0.261962191222221,0.139550116028633,0.539140386077516,"Common buzzard"
"Hedgehog chapparvovirus 6","Buteo.buteo",0.108180042438957,-0.09544392146919,0.303114269601678,0.296709270727139,"Common buzzard"
"Hedgehog dicipivirus 2","Buteo.buteo",-0.0330994649451378,-0.233087552553161,0.169574769193617,0.750158703117128,"Common buzzard"
"Lucheng Rn rat coronavirus","Buteo.buteo",-0.0149934603333378,-0.215884102579426,0.18711497543831,0.885333341820299,"Common buzzard"
"Lupine bocavirus isolate South Douro","Buteo.buteo",-0.0465530644235328,-0.245789960415693,0.156457899822215,0.654168068614441,"Common buzzard"
"Marmot kobuvirus","Buteo.buteo",-0.0395304030101206,-0.23916794045787,0.163313736659574,0.703690963748922,"Common buzzard"
"Myocastor coypus polyomavirus 1","Buteo.buteo",-0.0283405533120099,-0.228577959179842,0.174197441330482,0.785139563194729,"Common buzzard"
"Raccoon dog amdovirus","Buteo.buteo",0.255107406973796,0.0564676931732445,0.434319811120709,0.0125960128517136,"Common buzzard"
"Rodent papillomavirus","Buteo.buteo",0.343241173356184,0.152229046027194,0.509535598689737,0.000660948886263801,"Common buzzard"
"Skunk adenovirus PB1","Buteo.buteo",0.0870155683137108,-0.11657180226682,0.283585233197637,0.401757134751689,"Common buzzard"
"SARS-CoV-2","Buteo.buteo",-0.0589094167539348,-0.257396412200944,0.144347394922679,0.570666836717261,"Common buzzard"
"Human adenovirus type 1","Monopterus.albus",NA,NA,NA,NA,"Swamp eel"
"Human astrovirus","Monopterus.albus",NA,NA,NA,NA,"Swamp eel"
"Human herpesvirus 1","Monopterus.albus",-0.0665283637777169,-0.264524539072434,0.136849566559821,0.521805779462955,"Swamp eel"
"Human herpesvirus 4","Monopterus.albus",0.18162922165254,-0.0206704495515802,0.369641109130308,0.0781453231350855,"Swamp eel"
"Human orthopneumovirus B","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Human papillomavirus 1","Monopterus.albus",0.289152516766495,0.0930310496525253,0.463674139716613,0.00448348721085771,"Swamp eel"
"Human papillomavirus type 41","Monopterus.albus",-0.0736948457180942,-0.271209661857986,0.129775677668159,0.477861938781129,"Swamp eel"
"Influenza A virus H3N2","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Influenza A virus H5N1","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Influenza A virus H7N9, segment 1","Monopterus.albus",-0.0500473496337027,-0.249077983077883,0.153039317702586,0.630057724858271,"Swamp eel"
"Influenza A virus H7N9, segment 2","Monopterus.albus",-0.040387512496823,-0.239977148210681,0.162478036258656,0.697574895041453,"Swamp eel"
"Influenza A virus H7N9, segment 3","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Influenza A virus H7N9, segment 5","Monopterus.albus",-0.0410637023044146,-0.240615351776265,0.161818531040969,0.692763392021676,"Swamp eel"
"Influenza A virus H9N2 (HA)","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Influenza A virus H9N2 segment 5","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Parvovirus NIH-CQV","Monopterus.albus",0.373269828208522,0.185696775766904,0.534595273373831,0.00019483400350327,"Swamp eel"
"Bamboo rat circovirus","Monopterus.albus",-0.0643412684779109,-0.262480550034203,0.139004280751011,0.535612383543016,"Swamp eel"
"Bamboo rat coronavirus","Monopterus.albus",-0.091578497651597,-0.287809404486807,0.112032289636436,0.377432418051876,"Swamp eel"
"Betacoronavirus HKU24","Monopterus.albus",-0.0289311614008599,-0.229138092895775,0.173624226128279,0.780773374107958,"Swamp eel"
"Cadicivirus B","Monopterus.albus",-0.0876923722895145,-0.284212272540874,0.115899008467787,0.398091809486615,"Swamp eel"
"Canine coronavirus HeB-G1","Monopterus.albus",0.00190608258634076,-0.199713645604063,0.203370962754786,0.985373787348714,"Swamp eel"
"Canine coronavirus SD-F3","Monopterus.albus",-0.0247140564105167,-0.22513567461711,0.177714134634311,0.812090312938619,"Swamp eel"
"Canine kobuvirus JX-MO1","Monopterus.albus",-0.201962851472883,-0.387723868146757,-0.000437659375222826,0.0496802794174532,"Swamp eel"
"Canine kobuvirus SMCD-59","Monopterus.albus",-0.213532872983401,-0.397949693850943,-0.0125290679984612,0.0377335728394548,"Swamp eel"
"Canine parvovirus","Monopterus.albus",-0.23974185745241,-0.420945495584575,-0.0401382632136295,0.019282891988696,"Swamp eel"
"Civet astrovirus","Monopterus.albus",-0.0553013070807788,-0.254013186489787,0.14789002138694,0.594530339125714,"Swamp eel"
"Civet kobuvirus","Monopterus.albus",-0.100151353209049,-0.295725204343266,0.103480384837032,0.33421299659794,"Swamp eel"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Monopterus.albus",-0.0523716976624461,-0.251262590154405,0.150762631107092,0.614229931003686,"Swamp eel"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Monopterus.albus",-0.0600750463754628,-0.258488352211357,0.143201805582199,0.56305462965125,"Swamp eel"
"European hedgehog papillomavirus","Monopterus.albus",-0.128443816487964,-0.32166002521747,0.0750417935648876,0.214794988766921,"Swamp eel"
"Hedgehog bocavirus","Monopterus.albus",-0.173470389969548,-0.362345177326142,0.0290896412938905,0.092730150267852,"Swamp eel"
"Hedgehog chapparvovirus 6","Monopterus.albus",-0.11233438726562,-0.30692846889755,0.09127510701226,0.278435550164285,"Swamp eel"
"Hedgehog dicipivirus 2","Monopterus.albus",-0.0900149604853292,-0.286362805842149,0.113588760506408,0.385665082238866,"Swamp eel"
"Lucheng Rn rat coronavirus","Monopterus.albus",-0.0407751527609516,-0.24034303315287,0.162099982961625,0.694815120281694,"Swamp eel"
"Lupine bocavirus isolate South Douro","Monopterus.albus",-0.0710525754235982,-0.268747083631745,0.132386221760481,0.493828416374333,"Swamp eel"
"Marmot kobuvirus","Monopterus.albus",-0.107504084154323,-0.302493065430196,0.0961215591530819,0.299755591002264,"Swamp eel"
"Myocastor coypus polyomavirus 1","Monopterus.albus",-0.0770729614735867,-0.274354281419433,0.126434009964813,0.457860281024253,"Swamp eel"
"Raccoon dog amdovirus","Monopterus.albus",-0.226583164824281,-0.409429079837959,-0.0262383659931224,0.0272425100044372,"Swamp eel"
"Rodent papillomavirus","Monopterus.albus",-0.0895616715854353,-0.285943251427557,0.114039814008434,0.388071861556461,"Swamp eel"
"Skunk adenovirus PB1","Monopterus.albus",-0.216591625033358,-0.400645445449069,-0.0157355132845088,0.0350118286012995,"Swamp eel"
"SARS-CoV-2","Monopterus.albus",0.269426283884379,0.0717810593172823,0.446712369620553,0.00828344057854089,"Swamp eel"
"Human adenovirus type 1","Coturnix.japonica",NA,NA,NA,NA,"Japanese quail"
"Human astrovirus","Coturnix.japonica",NA,NA,NA,NA,"Japanese quail"
"Human herpesvirus 1","Coturnix.japonica",0.0443215850096056,-0.158638492598814,0.243687800327072,0.66975504109917,"Japanese quail"
"Human herpesvirus 4","Coturnix.japonica",0.0108482453965944,-0.191112607586745,0.211927895462829,0.91690039433914,"Japanese quail"
"Human orthopneumovirus B","Coturnix.japonica",0.120227849749723,-0.0833344406137839,0.314158456988101,0.245829706391021,"Japanese quail"
"Human papillomavirus 1","Coturnix.japonica",-0.0635569066572287,-0.261747077215177,0.139776560891968,0.540607600346599,"Japanese quail"
"Human papillomavirus type 41","Coturnix.japonica",0.010020321221376,-0.191910253133087,0.211136931441666,0.923222358507817,"Japanese quail"
"Influenza A virus H3N2","Coturnix.japonica",0.120227849749723,-0.0833344406137839,0.314158456988101,0.245829706391021,"Japanese quail"
"Influenza A virus H5N1","Coturnix.japonica",-0.0635569066572287,-0.261747077215177,0.139776560891968,0.540607600346599,"Japanese quail"
"Influenza A virus H7N9, segment 1","Coturnix.japonica",-0.0615938626667926,-0.259910390542958,0.141708284041575,0.553208824313757,"Japanese quail"
"Influenza A virus H7N9, segment 2","Coturnix.japonica",-0.0887245875238849,-0.285168266545748,0.114872549415799,0.392540031152372,"Japanese quail"
"Influenza A virus H7N9, segment 3","Coturnix.japonica",-0.0635569066572287,-0.261747077215177,0.139776560891968,0.540607600346599,"Japanese quail"
"Influenza A virus H7N9, segment 5","Coturnix.japonica",-0.0902100630596993,-0.28654336539378,0.113394594242127,0.384631934628831,"Japanese quail"
"Influenza A virus H9N2 (HA)","Coturnix.japonica",-0.0635569066572287,-0.261747077215177,0.139776560891968,0.540607600346599,"Japanese quail"
"Influenza A virus H9N2 segment 5","Coturnix.japonica",-0.0635569066572287,-0.261747077215177,0.139776560891968,0.540607600346599,"Japanese quail"
"Parvovirus NIH-CQV","Coturnix.japonica",0.0985464724041104,-0.105083637416894,0.294245368143973,0.342055383467607,"Japanese quail"
"Bamboo rat circovirus","Coturnix.japonica",-0.141346969732668,-0.333392460920478,0.0619611549233824,0.171840959684471,"Japanese quail"
"Bamboo rat coronavirus","Coturnix.japonica",-0.103172627507031,-0.29850853090639,0.100459301917092,0.319761473986224,"Japanese quail"
"Betacoronavirus HKU24","Coturnix.japonica",-0.0635569066572287,-0.261747077215177,0.139776560891968,0.540607600346599,"Japanese quail"
"Cadicivirus B","Coturnix.japonica",-0.0445418953881978,-0.24389542659272,0.158423294230232,0.668209787165311,"Japanese quail"
"Canine coronavirus HeB-G1","Coturnix.japonica",-0.0235515697885536,-0.224031177932335,0.178840330085602,0.820777682335259,"Japanese quail"
"Canine coronavirus SD-F3","Coturnix.japonica",-0.00982966040966886,-0.210954744782136,0.19209390336296,0.924678920172451,"Japanese quail"
"Canine kobuvirus JX-MO1","Coturnix.japonica",0.00139626535745269,-0.20020307996697,0.202882179459375,0.989285566302561,"Japanese quail"
"Canine kobuvirus SMCD-59","Coturnix.japonica",0.0318353195549946,-0.170803594754633,0.231890473810953,0.759404996974965,"Japanese quail"
"Canine parvovirus","Coturnix.japonica",0.142048541067424,-0.0612479257374699,0.334028677456129,0.169701544309708,"Japanese quail"
"Civet astrovirus","Coturnix.japonica",-0.121487691539799,-0.315310326560777,0.0820646680899629,0.240880107824729,"Japanese quail"
"Civet kobuvirus","Coturnix.japonica",-0.171438066889921,-0.360524190028127,0.03118235705705,0.0966785342052995,"Japanese quail"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Coturnix.japonica",0.061858329762214,-0.14144812679941,0.260157918072496,0.551502928273463,"Japanese quail"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Coturnix.japonica",0.0150016769548116,-0.187107044701272,0.215891938005986,0.885270930663611,"Japanese quail"
"European hedgehog papillomavirus","Coturnix.japonica",-0.0411963910171049,-0.240740566201314,0.161689095070715,0.691820653045248,"Japanese quail"
"Hedgehog bocavirus","Coturnix.japonica",0.179142070128876,-0.0232400133066576,0.367419459162308,0.0823823425916716,"Japanese quail"
"Hedgehog chapparvovirus 6","Coturnix.japonica",-0.156164011821177,-0.346792163613846,0.04685365577819,0.130728127518368,"Japanese quail"
"Hedgehog dicipivirus 2","Coturnix.japonica",-0.0564918466264706,-0.255130060650213,0.146721664935373,0.586606791817785,"Japanese quail"
"Lucheng Rn rat coronavirus","Coturnix.japonica",-0.0895761681342325,-0.285956670285553,0.114025390248626,0.387994751719611,"Japanese quail"
"Lupine bocavirus isolate South Douro","Coturnix.japonica",0.110216369311281,-0.0934013941415451,0.304984648757239,0.287655737660767,"Japanese quail"
"Marmot kobuvirus","Coturnix.japonica",-0.107216356537644,-0.302228594114923,0.096409944361089,0.301058488392084,"Japanese quail"
"Myocastor coypus polyomavirus 1","Coturnix.japonica",0.590261821401176,0.441206075876721,0.707623690366095,3.07011034716854e-10,"Japanese quail"
"Raccoon dog amdovirus","Coturnix.japonica",0.102240984528506,-0.101391286473805,0.297650615877448,0.324174231341159,"Japanese quail"
"Rodent papillomavirus","Coturnix.japonica",0.277616806535973,0.0805825315822096,0.453770566835062,0.00645329259087223,"Japanese quail"
"Skunk adenovirus PB1","Coturnix.japonica",0.194160092355996,-0.00768358537348025,0.38080171527993,0.0593799113398729,"Japanese quail"
"SARS-CoV-2","Coturnix.japonica",-0.00147803719161123,-0.202960584329518,0.200124584204992,0.988658119349179,"Japanese quail"
"Human adenovirus type 1","Ictalurus.punctatus",NA,NA,NA,NA,"Channel catfish"
"Human astrovirus","Ictalurus.punctatus",NA,NA,NA,NA,"Channel catfish"
"Human herpesvirus 1","Ictalurus.punctatus",0.0233581012254903,-0.179027707373254,0.223847310431846,0.82222562272087,"Channel catfish"
"Human herpesvirus 4","Ictalurus.punctatus",0.119801411867635,-0.0837640902180805,0.313768436727122,0.247520852686733,"Channel catfish"
"Human orthopneumovirus B","Ictalurus.punctatus",0.586335753945312,0.436357986911414,0.704613289972568,4.29096114515704e-10,"Channel catfish"
"Human papillomavirus 1","Ictalurus.punctatus",0.240636245422329,0.0410858426427869,0.421726144567048,0.0188233260839506,"Channel catfish"
"Human papillomavirus type 41","Ictalurus.punctatus",-0.098391176406281,-0.294102122253321,0.105238719710816,0.342820346482928,"Channel catfish"
"Influenza A virus H3N2","Ictalurus.punctatus",0.586335753945312,0.436357986911414,0.704613289972568,4.29096114515704e-10,"Channel catfish"
"Influenza A virus H5N1","Ictalurus.punctatus",-0.0386264599280066,-0.238314215959665,0.164194785560099,0.710161710165147,"Channel catfish"
"Influenza A virus H7N9, segment 1","Ictalurus.punctatus",-0.0668190232097525,-0.264796046196404,0.136563065544344,0.51998456915753,"Channel catfish"
"Influenza A virus H7N9, segment 2","Ictalurus.punctatus",-0.05392201894128,-0.252718579705365,0.14924290074852,0.603769758011414,"Channel catfish"
"Influenza A virus H7N9, segment 3","Ictalurus.punctatus",-0.0386264599280066,-0.238314215959665,0.164194785560099,0.710161710165147,"Channel catfish"
"Influenza A virus H7N9, segment 5","Ictalurus.punctatus",-0.0548248108529068,-0.253566025220838,0.148357480287015,0.597715049414741,"Channel catfish"
"Influenza A virus H9N2 (HA)","Ictalurus.punctatus",-0.0386264599280066,-0.238314215959665,0.164194785560099,0.710161710165147,"Channel catfish"
"Influenza A virus H9N2 segment 5","Ictalurus.punctatus",-0.0386264599280066,-0.238314215959665,0.164194785560099,0.710161710165147,"Channel catfish"
"Parvovirus NIH-CQV","Ictalurus.punctatus",0.447266418337503,0.270068290678771,0.595159695375389,5.51770004021013e-06,"Channel catfish"
"Bamboo rat circovirus","Ictalurus.punctatus",-0.0859030646624946,-0.282554165315669,0.11767730830474,0.407825152023357,"Channel catfish"
"Bamboo rat coronavirus","Ictalurus.punctatus",-0.0526843888084867,-0.251556327598525,0.150456187256732,0.612113854309894,"Channel catfish"
"Betacoronavirus HKU24","Ictalurus.punctatus",-0.0386264599280066,-0.238314215959665,0.164194785560099,0.710161710165147,"Channel catfish"
"Cadicivirus B","Ictalurus.punctatus",-0.117079499758074,-0.311277431582489,0.0865047202518308,0.258504008110426,"Channel catfish"
"Canine coronavirus HeB-G1","Ictalurus.punctatus",-0.149931954166793,-0.34116570533695,0.053219216793599,0.146996771787597,"Channel catfish"
"Canine coronavirus SD-F3","Ictalurus.punctatus",-0.108326406257237,-0.303248755811442,0.0952971691537558,0.29605235007879,"Channel catfish"
"Canine kobuvirus JX-MO1","Ictalurus.punctatus",-0.269643858442938,-0.446900150632067,-0.072014465966143,0.00822946118521033,"Channel catfish"
"Canine kobuvirus SMCD-59","Ictalurus.punctatus",-0.26801983075897,-0.445498132042796,-0.0702727858816717,0.00863995459416656,"Channel catfish"
"Canine parvovirus","Ictalurus.punctatus",-0.332947967811839,-0.500880240183738,-0.140856930889157,0.000977899984120924,"Channel catfish"
"Civet astrovirus","Ictalurus.punctatus",-0.0738336664859434,-0.271338970428885,0.129638445708264,0.477030834835758,"Channel catfish"
"Civet kobuvirus","Ictalurus.punctatus",-0.133713686010199,-0.32645893189082,0.0697078824513128,0.19641381612113,"Channel catfish"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Ictalurus.punctatus",-0.06992229772912,-0.267692882576359,0.133502066810361,0.500743130814822,"Channel catfish"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Ictalurus.punctatus",-0.0802071627662337,-0.277268077524778,0.123329488864399,0.43972389057741,"Channel catfish"
"European hedgehog papillomavirus","Ictalurus.punctatus",-0.171487409780414,-0.360568418964093,0.0311315689222003,0.0965811289186945,"Channel catfish"
"Hedgehog bocavirus","Ictalurus.punctatus",-0.231603113819525,-0.413829396904919,-0.031531955379069,0.0239267693268038,"Channel catfish"
"Hedgehog chapparvovirus 6","Ictalurus.punctatus",-0.149979451157591,-0.341208638695543,0.0531707646765312,0.146867274205842,"Channel catfish"
"Hedgehog dicipivirus 2","Ictalurus.punctatus",-0.120180424696131,-0.314115085249678,0.0833822265903185,0.24601738743965,"Channel catfish"
"Lucheng Rn rat coronavirus","Ictalurus.punctatus",-0.0544395637062959,-0.253204433276758,0.148735354386855,0.600295447871514,"Channel catfish"
"Lupine bocavirus isolate South Douro","Ictalurus.punctatus",-0.090066013214601,-0.286410054428111,0.113537954284875,0.385394576268839,"Channel catfish"
"Marmot kobuvirus","Ictalurus.punctatus",-0.143530435613987,-0.33537195153116,0.0597407241752951,0.165247248729857,"Channel catfish"
"Myocastor coypus polyomavirus 1","Ictalurus.punctatus",-0.102901353203325,-0.298258757160318,0.100730712563763,0.321042365975097,"Channel catfish"
"Raccoon dog amdovirus","Ictalurus.punctatus",-0.3025148356535,-0.475091624944323,-0.107527770198633,0.00288564350116827,"Channel catfish"
"Rodent papillomavirus","Ictalurus.punctatus",-0.119575231379314,-0.313561545391438,0.0839919434736382,0.248421072571671,"Channel catfish"
"Skunk adenovirus PB1","Ictalurus.punctatus",-0.289174969824895,-0.463693373559128,-0.0930553393318079,0.00448024513725391,"Channel catfish"
"SARS-CoV-2","Ictalurus.punctatus",0.514489832114741,0.349150922754146,0.648761566261605,9.63526721296788e-08,"Channel catfish"
"Human adenovirus type 1","Muntiacus.reevesi",NA,NA,NA,NA,"Reeves' muntjac"
"Human astrovirus","Muntiacus.reevesi",NA,NA,NA,NA,"Reeves' muntjac"
"Human herpesvirus 1","Muntiacus.reevesi",-0.119790230243288,-0.313758209128207,0.0837753550387505,0.2475653037565,"Reeves' muntjac"
"Human herpesvirus 4","Muntiacus.reevesi",-0.0973564134113438,-0.293147426598857,0.106271805956379,0.347944851088368,"Reeves' muntjac"
"Human orthopneumovirus B","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Human papillomavirus 1","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Human papillomavirus type 41","Muntiacus.reevesi",-0.00159324061034581,-0.203071039851428,0.200013991855665,0.987774158874196,"Reeves' muntjac"
"Influenza A virus H3N2","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Influenza A virus H5N1","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Influenza A virus H7N9, segment 1","Muntiacus.reevesi",0.0755457073212363,-0.127945358141596,0.272933113827615,0.466845324205212,"Reeves' muntjac"
"Influenza A virus H7N9, segment 2","Muntiacus.reevesi",0.0593221801553485,-0.14394179032334,0.257783139207018,0.567965753786541,"Reeves' muntjac"
"Influenza A virus H7N9, segment 3","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Influenza A virus H7N9, segment 5","Muntiacus.reevesi",0.10166895253633,-0.101963351147503,0.297123696667048,0.326902917865547,"Reeves' muntjac"
"Influenza A virus H9N2 (HA)","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Influenza A virus H9N2 segment 5","Muntiacus.reevesi",0.165100909341798,-0.0376964440047132,0.354836746799793,0.109843960191462,"Reeves' muntjac"
"Parvovirus NIH-CQV","Muntiacus.reevesi",-0.148616564493101,-0.339976384565249,0.0545606779372861,0.150617321815716,"Reeves' muntjac"
"Bamboo rat circovirus","Muntiacus.reevesi",0.0198939086693371,-0.182380348026834,0.220552614449418,0.848248384803147,"Reeves' muntjac"
"Bamboo rat coronavirus","Muntiacus.reevesi",0.186879793133747,-0.0152371088107433,0.374324137434187,0.0697737260694536,"Reeves' muntjac"
"Betacoronavirus HKU24","Muntiacus.reevesi",-0.0520931267300388,-0.251000873875335,0.151035603558061,0.616117771571245,"Reeves' muntjac"
"Cadicivirus B","Muntiacus.reevesi",-0.0444154324692008,-0.243776246862945,0.158546825102554,0.669096627717015,"Reeves' muntjac"
"Canine coronavirus HeB-G1","Muntiacus.reevesi",0.216496938745422,0.0156361930251496,0.400562043918094,0.0350935393837215,"Reeves' muntjac"
