"Lab.code","Run","Sample_category","mtResults","Gallus.gallus","Anas.poecilorhyncha","Homo.sapiens","Columba.livia","Nyctereutes.procyonoides","Phasianus.colchicus","Canis.lupus","Ptyas.mucosa","Oryctolagus.cuniculus","Sus.scrofa","Ovis.orientalis","Rhizomys.pruinosus","Ctenopharyngodon.idella","Erinaceus.amurensis","Streptopelia.orientalis","Coturnix.japonica","Micropterus.punctulatus","Siniperca.knerii","Bos.taurus","Rattus.tanezumi","Tachysurus.fulvidraco","Felis.catus","Gallinula.chloropus","Blattella.germanica","Anser.albifrons","Naja.atra","Lepus.sinensis","Pseudorasbora.parva","Ruditapes.philippinarum","Carassius.auratus","Sinonovacula.constricta","Lepidoglyphus.destructor","Capra.hircus","Channa.argus","Mizuhopecten.yessoensis","Ictalurus.punctatus","Salmo.salar","Larimichthys.crocea","Muntiacus.reevesi","Arctonyx.collaris","Monopterus.albus","Andrias.davidianus","Marmota.himalayana","Blomia.tropicalis","Hystrix.brachyura","Ptyas.dhumnades","Penaeus.vannamei","Calliphora.chinghaiensis","Ctenocephalides.felis","Chlorocebus.sabaeus","Macrobrachium.nipponense","Silurus.meridionalis","Accipiter.gularis","Scophthalmus.maximus","Tyrophagus.putrescentiae","Uranoscopus.tosae","Myocastor.coypus","Portunus.trituberculatus","Neocaridina.denticulata","Sepia.officinalis","Liposcelis.decolor","Vulpes.vulpes","Scylla.olivacea","Harpadon.nehereus","Clogmia.albipunctata","Paramisgurnus.dabryanus","Pelodiscus.sinensis","Carpoglyphus.lactis","Strongyloides.venezuelensis","Vulpes.lagopus","Paguma.larvata","Ophichthys.cuchia","Pomacea.canaliculata","Melogale.moschata","Podiceps.cristatus","Abbottina.binhi","Luciobarbus.capito","Haliotis.discus","Lycodon.rufozonatus","Anadara.sativa","Periplaneta.americana","Blattella.bisignata","Mustela.sibirica","Liposcelis.entomophila","Haemaphysalis.flava","Hemibarbus.barbus","Macrobrachium.rosenbergii","Dermatophagoides.farinae","Epinephelus.fuscoguttatus","Epophthalmia.elegans","Alectryonella.plicatula","Pampus.echinogaster","Equus.caballus","Charybdis.japonica","Polyodon.spathula","Elopichthys.bambusa","Histiostoma.feroniarum","Micropercops.swinhonis","Pomacea.maculata","Meretrix.lusoria","Argopecten.irradians","Bubalus.carabanensis","Plodia.interpunctella","Lates.calcarifer","Trachinotus.ovatus","Botrylloides.leachii","Eriocheir.sinensis","Amphioctopus.marginatus","Aix.galericulata","Mytilus.chilensis","Buteo.buteo","Channa.gachua","Spirometra.ranarum","Mercenaria.mercenaria","Benthosema.pterotum","Rhodeus.sinensis","Oratosquilla.oratoria","Physella.acuta","Bubo.bubo","Cygnus.columbianus","Diploscapter.coronatus","Chortoglyphus.arcuatus","Toxocara.cati","Caridina.gracilipes","Bombyx.mori","Mytilus.coruscus","Alectoris.chukar","Eisenia.fetida","Bugula.neritina","Tyrophagus.longior","Bufo.tibetanus","Echinochasmus.japonicus","Coilia.nasus","Hystrix.indica","Atrina.pectinata","Eophileurus.chinensis","Elaphe.schrenckii","Scomberomorus.niphonius","Dasyhippus.barbipes","Rhinogobius.cliffordpopei","Hemiechinus.auritus","Rotaria.rotatoria","Metridium.senile","Oryzias.sinensis","Takifugu.obscurus","Trichiurus.haumela","Botaurus.stellaris","Rhizomys.sumatrensis","Jaydia.lineata","Babylonia.areolata","Metastrongylus.salmi","Galba.pervia","Accipiter.nisus","Reinhardtius.hippoglossoides","Hoplobatrachus.rugulosus","Monomorium.pharaonis","Rattus.tunneyi","Rattus.exulans","Scolopax.rusticola","Ascidiella.aspersa","Sitophilus.zeamais","Prochilodus.lineatus","Rhizomys.sinensis","Neoscona.nautica","Carpophilus.dimidiatus","Fulica.atra","Sinobdella.sinensis","Paracanthobrama.guichenoti","Lophius.litulon","Mauremys.megalocephala","Plectropomus.leopardus","Otocyon.megalotis","Columba.janthina","Periplaneta.fuliginosa","Glaucidium.cuculoides","Danio.albolineatus","Seriola.dumerili","Acanthopagrus.latus","Misgurnus.bipartitus","Parasitus.fimetorum","Vanellus.vanellus","Copsychus.saularis","Metapenaeopsis.dalei","Accipiter.virgatus","Channa.asiatica","Apis.cerana","Columba.hodgsonii","Protaetia.brevitarsis","Channa.lucius","Pseudolaubuca.sinensis","SARS2.reads","SARS2.coverage","Sample.ID","Sample_Type","Read_pairs_after_trimming","spots","bases","spots_with_mates","avgLength","download_path","LibraryName","LibraryNameFixed","LibraryStrategy","LibrarySource","LibraryLayout","Platform","Model","RunHash","ReadHash","Sampling.date"
"8-25-D1","SRR23971555","market_825_late",1,0,0,25,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0753","market_metagenome",3178473,547750004,109550000800,547750004,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971555/SRR23971555","Env_0753","Env_0753","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","5343AD0ED13B6B6E09D738630DB92CDD","92792782E302CEB173F95F86D0375F2E","2020-02-09"
"8-25-D2","SRR23971557","market_825_late",1,288,132,334,0,0,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0754","market_metagenome",41223440,41448879,8289775800,41448879,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971557/SRR23971557","Env_0754","Env_0754","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","18174B26FA0B44CBE4C4CDCAD5737273","9A01C993C53EB1FFBABA3E8188E6AD72","2020-02-09"
"8-25-Long","SRR23971558","market_825_late",1,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0756","market_metagenome",142296290,142719167,28543833400,142719167,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971558/SRR23971558","Env_0756","Env_0756","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","F74E00820EE9FDC514AD9F288715382E","BE783372DCEFEB82AD079FA9EAE262C4","2020-02-09"
"8-25-M1","SRR23971456","market_825_late",1,10,0,3,0,0,0,0,46,0,0,0,0,0,45,0,0,0,0,0,46,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0719","market_metagenome",40991025,224068090,44813618000,224068090,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971456/SRR23971456","Env_0719","Env_0719","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","9EE71F7D72019A7D2F71A2095928C79A","C12109B1E51E6E03F2BB9AFC57F49F23","2020-02-03"
"8-25-M2","SRR23971552","market_825_late",1,28,6,208,0,0,0,0,124,0,0,0,0,0,79,0,7,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0720","market_metagenome",196128422,821540848,164308169600,0,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971552/SRR23971552","Env_0720","Env_0720","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","B19DE7C5D0C456A6FF6E5ECC5F71646C","B94787284B18C594DC2B7DEF409B4D0B","2020-02-03"
"A101","SRR23971502","market_west_Jan1",1,342,292,1028,101,0,40,26,0,18,189,270,0,1067,0,0,0,4311,939,51,0,695,49,0,0,0,0,0,2888,14,267,25,250,370,13,48,48,70,16,0,0,13,0,0,0,0,0,0,0,0,0,295,15,0,0,0,20,0,17,0,0,0,0,0,0,0,0,24,0,0,0,0,0,56,0,0,153,325,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,334,0,0,45,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1123,"Env_0101","market_metagenome",63774980,76107309,15221461800,76107309,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971502/SRR23971502","Env_0101","Env_0101","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","77F7E6DBFCEA8308EA9E9AD4BEA41CE6","03D5F9854650C4F7825A5CD8B26A126C","2020-01-01"
"A14","SRR23971503","market_west_Jan1",1,10,4,6,20,0,0,0,0,0,0,0,0,21179,0,0,0,4,8,0,0,1133,0,24,0,0,0,0,12,0,86,0,0,0,50,0,11,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,186,"Env_0014","market_metagenome",106393221,112376679,22475335800,112376679,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971503/SRR23971503","Env_0014","Env_0014","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","563F2BD3B8228AB0B24AB53CA02FD4E1","0EE64DDA28A18E58EBD212BB53A61E59","2020-01-01"
"A15","SRR23971504","market_west_Jan1",1,24,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,14,0,29,0,0,0,106,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3811,"Env_0015","market_metagenome",6297564,62739972,12547994400,62739972,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971504/SRR23971504","Env_0015","Env_0015","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","6F1AA4844C7CC53CEC1A173590B874B3","7FD1CD7FA0BA0B0917B76767E8809409","2020-01-01"
"A18","SRR23971505","market_west_Jan1",1,167,88,850,45,0,0,6,3,5,38,186,0,142,0,0,10,22,22,84,0,14,6,0,0,0,0,0,19,389,87,3,0,32,5,5,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,127,0,0,0,28,0,0,0,24,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,3,0,3,0,0,45,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,102,6594,"Env_0018","market_metagenome",152435643,156417687,31283537400,156417687,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971505/SRR23971505","Env_0018","Env_0018","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","529985B8E6325A1F47D85B23AAE092C5","E66C65B97285FE79C0E723E64606394B","2020-01-01"
"A2","SRR23971506","market_west_Jan1",1,383,60,67,25,0,0,5,0,5,15,125,0,13,0,0,0,3,10,20,0,0,220,0,0,3,0,0,0,34,58,31,0,7,0,10,0,56,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,83,0,0,8,1756,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,26,0,0,0,0,9,0,0,55,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,3067,"Env_0002","market_metagenome",112658248,116146410,23229282000,116146410,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971506/SRR23971506","Env_0002","Env_0002","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","74EAC5EE989483B4E5EF89C360C77EBB","E388F48BA38169651C87A9098A4C060A","2020-01-01"
"A20","SRR23971507","market_west_Jan1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2101,"Env_0020","market_metagenome",73700199,75309132,15061826400,75309132,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971507/SRR23971507","Env_0020","Env_0020","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","57A7BFE84149110BE553C2252229E6D7","6B5FE43D98E2CAC2C71D1B4A70F4092C","2020-01-01"
"A33","SRR23971508","market_west_Jan1",1,120011,2214,8,1410,3,10,0,0,9,43,19,0,1115,0,0,7,49,16,8,0,19,0,0,0,5,0,0,4,0,24,9,0,0,20,79,0,1391,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,15,9,60,0,0,0,0,0,0,0,0,0,83,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1698,"Env_0033","market_metagenome",89364726,90644269,18128853800,90644269,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971508/SRR23971508","Env_0033","Env_0033","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","E786F03B8665A905E20A776A78D055F3","71562E86E8D87E71DB937E4553E6FDB5","2020-01-01"
"A55","SRR23971509","market_west_Jan1",1,53276,32636,747,4910,0,19,131,52,19,219,2928,0,104,0,0,1441,21,52,79,0,25,0,0,12,215,0,0,35,8,41,36,0,68,21,12,50,16,27,0,0,3,0,0,0,0,0,0,28,0,0,13,0,0,7,0,0,0,6,0,0,0,0,4,16,14,4,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,7951,"Env_0055","market_metagenome",112193854,125758092,25151618400,125758092,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971509/SRR23971509","Env_0055","Env_0055","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","C4AE1F87C1C42FDBCCE4326BCC974FF3","2C551623BDD667ED12B20FC7B73EEF54","2020-01-01"
"A61","SRR23971510","market_west_Jan1",1,827,343,145,393,0,0,27,10,32,2056,3275,0,101,0,0,48,11,17,34,3,23,11,0,0,0,5,0,9,852,36,763,0,361,5,53,0,22,6,0,0,12,14,0,0,0,0,0,4,0,0,0,0,0,7,0,234,0,16,0,0,0,0,4,0,0,0,3,0,0,0,0,0,23,0,0,0,0,6,0,100,0,0,0,0,0,0,0,0,0,0,13,0,25,5,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,12311,"Env_0061","market_metagenome",212379427,224953909,44990781800,224953909,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971510/SRR23971510","Env_0061","Env_0061","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","6DFF6FF90F5024497FF11E8E73855926","74464D6EBFA9D2EBA158D44D9603190B","2020-01-01"
"A63","SRR23971512","market_west_Jan1",1,92,39,173,26,0,0,0,0,0,9,892,0,5,0,0,9,14,3,5,0,0,0,0,0,0,0,0,0,325,5,119,0,3,0,102,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2629,"Env_0063","market_metagenome",111399534,115975750,23195150000,115975750,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971512/SRR23971512","Env_0063","Env_0063","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","C7FBF6DD1120F8368A85023079067419","64045C38F130EBD0227157A1C3E29F59","2020-01-01"
"A87","SRR23971567","market_west_Jan1",1,1034,551,264,117,0,97,444,11,33,80,152,70,364,0,32,53,567,5015,89,0,1714,0,0,0,0,0,0,88,0,57,31,0,210,290,68,152,51,19,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,55,0,0,294,0,0,0,0,43,268,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,55,805,"Env_0087","market_metagenome",76669572,117331188,23466237600,117331188,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971567/SRR23971567","Env_0087","Env_0087","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","A75DBA0DEC43799AC0A78C212358746B","07A864AEB690CA41306AF636E1364853","2020-01-01"
"A88","SRR23971569","market_west_Jan1",1,68,95,76,8,0,0,0,0,0,0,0,0,37,0,0,0,6,0,5,0,149,0,0,0,0,0,0,23,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1156,"Env_0088","market_metagenome",97550212,99451559,19890311800,99451559,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971569/SRR23971569","Env_0088","Env_0088","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","49E71AEE128C562DD74604FA8AE07FE7","1BDF0B3EA980EAE0AFA39021E3CF9771","2020-01-01"
"A90","SRR23971570","market_west_Jan1",1,58,9,15,13,0,0,0,0,0,4,8,0,1025,0,0,0,19,14,3,0,1562,0,0,0,0,0,0,38,0,53,0,0,0,7838,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,82,0,10,1538,"Env_0090","market_metagenome",127674572,132235686,26447137200,132235686,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971570/SRR23971570","Env_0090","Env_0090","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","0C4B45C64595A7BAA55D4768903252CB","EBA55F5599526C998E8FE3E4DBDE9138","2020-01-01"
"A96","SRR23971571","market_west_Jan1",1,103,26,67,31,0,5,4,0,0,10,31,0,2291,0,0,5,124,107,7,0,293,0,3,0,0,0,0,276,0,22,0,0,0,27,0,55,0,0,0,0,4042,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,323,28,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,"Env_0096","market_metagenome",177277042,186587110,37317422000,186587110,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971571/SRR23971571","Env_0096","Env_0096","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","ECC518894B8EA087827D63E1773F5571","F746B497E37A64907ABA57024CB1CEAE","2020-01-01"
